,Unnamed: 0,id_tarifa,consumo_kWh,%consumo_valle,%consumo_llano,%consumo_punta,%consumo_8h,%consumo_16h,compania,tarifa,tp_punta_euros/kwh/dia,tp_valle_euros/kwh/dia,peaje_tran_dist_pot_punta,peaje_tran_dist_pot_valle,peaje_ener_valle_tdc,peaje_ener_llano_tdc,peaje_ener_punta_tdc,termino_consumo_euros/kwh/hora,tc_valle_euros/kwh/hora,tc_llano_euros/kwh/hora,tc_punta_euros/kwh/hora,tc_8h_euros/kwh/hora,tc_16h_euros/kwh/hora,mercado,tipo,otros,alquiler_equipo_euros/dia,impuesto_actual,bono_social_euro/dia,margen_euros/kWh/dia,consumo_unico,consumo_valle,consumo_llano,consumo_punta,consumo_8h,consumo_16h,consumo_euros_unico,consumo_euros_valle,consumo_euros_llano,consumo_euros_punta,consumo_euros_8h,consumo_euros_16h,precio_final
1709,1709,85,198,18,8,74,63,37,Acis Energia,Ecoluz Equal,0.1059412,0.1627939,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.152632,0.175846,0.224074,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,198,65.34,65.34,65.34,99.0,99.0,0,9.97297488,11.489777640000002,14.640995160000001,0.0,0.0,36.103747680000005
1710,1710,85,119,38,3,59,61,39,Acis Energia,Ecoluz Equal,0.1059412,0.1627939,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.152632,0.175846,0.224074,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,119,39.27,39.27,39.27,59.5,59.5,0,5.99385864,6.905472420000001,8.79938598,0.0,0.0,21.698717040000002
1711,1711,85,221,2,63,35,67,33,Acis Energia,Ecoluz Equal,0.1059412,0.1627939,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.152632,0.175846,0.224074,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,221,72.93,72.93,72.93,110.5,110.5,0,11.131451760000001,12.82444878,16.341716820000002,0.0,0.0,40.297617360000004
1712,1712,85,160,28,10,62,90,10,Acis Energia,Ecoluz Equal,0.1059412,0.1627939,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.152632,0.175846,0.224074,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,160,52.800000000000004,52.800000000000004,52.800000000000004,80.0,80.0,0,8.0589696,9.2846688,11.8311072,0.0,0.0,29.1747456
1713,1713,85,222,74,26,0,91,9,Acis Energia,Ecoluz Equal,0.1059412,0.1627939,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.152632,0.175846,0.224074,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,222,73.26,73.26,73.26,111.0,111.0,0,11.18182032,12.882477960000001,16.415661240000002,0.0,0.0,40.47995952000001
1714,1714,85,262,30,27,43,42,58,Acis Energia,Ecoluz Equal,0.1059412,0.1627939,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.152632,0.175846,0.224074,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,262,86.46000000000001,86.46000000000001,86.46000000000001,131.0,131.0,0,13.196562720000001,15.203645160000002,19.37343804,0.0,0.0,47.77364592000001
1715,1715,85,277,0,24,76,79,21,Acis Energia,Ecoluz Equal,0.1059412,0.1627939,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.152632,0.175846,0.224074,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,277,91.41000000000001,91.41000000000001,91.41000000000001,138.5,138.5,0,13.95209112,16.07408286,20.48260434,0.0,0.0,50.508778320000005
1716,1716,85,181,50,1,49,58,42,Acis Energia,Ecoluz Equal,0.1059412,0.1627939,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.152632,0.175846,0.224074,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,181,59.730000000000004,59.730000000000004,59.730000000000004,90.5,90.5,0,9.11670936,10.503281580000001,13.38394002,0.0,0.0,33.003930960000005
1717,1717,85,161,8,1,91,51,49,Acis Energia,Ecoluz Equal,0.1059412,0.1627939,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.152632,0.175846,0.224074,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,161,53.13,53.13,53.13,80.5,80.5,0,8.10933816,9.34269798,11.90505162,0.0,0.0,29.35708776
1718,1718,85,244,33,59,8,96,4,Acis Energia,Ecoluz Equal,0.1059412,0.1627939,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.152632,0.175846,0.224074,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,244,80.52000000000001,80.52000000000001,80.52000000000001,122.0,122.0,0,12.289928640000001,14.159119920000002,18.04243848,0.0,0.0,44.49148704
1719,1719,85,102,60,30,10,18,82,Acis Energia,Ecoluz Equal,0.1059412,0.1627939,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.152632,0.175846,0.224074,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,102,33.660000000000004,33.660000000000004,33.660000000000004,51.0,51.0,0,5.13759312,5.918976360000001,7.542330840000001,0.0,0.0,18.598900320000002
1720,1720,86,259,9,75,16,20,80,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,259,85.47,85.47,85.47,129.5,129.5,0,10.68930555,12.93631185,17.2931451,0.0,0.0,40.9187625
1721,1721,86,112,48,2,50,21,79,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,112,36.96,36.96,36.96,56.0,56.0,0,4.6224024,5.5940807999999995,7.4781168000000005,0.0,0.0,17.6946
1722,1722,86,219,73,4,23,8,92,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,219,72.27000000000001,72.27000000000001,72.27000000000001,109.5,109.5,0,9.038447550000003,10.938425850000002,14.622389100000003,0.0,0.0,34.59926250000001
1723,1723,86,224,25,71,4,8,92,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,224,73.92,73.92,73.92,112.0,112.0,0,9.2448048,11.188161599999999,14.956233600000001,0.0,0.0,35.3892
1724,1724,86,188,4,14,82,72,28,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,188,62.040000000000006,62.040000000000006,62.040000000000006,94.0,94.0,0,7.759032600000001,9.3900642,12.552553200000002,0.0,0.0,29.701650000000004
1725,1725,86,172,15,0,85,26,74,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,172,56.760000000000005,56.760000000000005,56.760000000000005,86.0,86.0,0,7.098689400000001,8.5909098,11.484250800000002,0.0,0.0,27.17385
1726,1726,86,167,15,36,49,16,84,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,167,55.11,55.11,55.11,83.5,83.5,0,6.8923321500000005,8.34117405,11.1504063,0.0,0.0,26.3839125
1727,1727,86,241,2,51,47,43,57,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,241,79.53,79.53,79.53,120.5,120.5,0,9.94641945,12.03726315,16.0913049,0.0,0.0,38.074987500000006
1728,1728,86,200,12,79,9,44,56,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,200,66.0,66.0,66.0,100.0,100.0,0,8.254290000000001,9.989429999999999,13.35378,0.0,0.0,31.5975
1729,1729,86,197,54,20,26,7,93,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,197,65.01,65.01,65.01,98.5,98.5,0,8.130475650000001,9.83958855,13.153473300000002,0.0,0.0,31.123537500000005
1730,1730,86,110,26,37,37,79,21,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,110,36.300000000000004,36.300000000000004,36.300000000000004,55.0,55.0,0,4.539859500000001,5.4941865000000005,7.344579000000001,0.0,0.0,17.378625000000003
1731,1731,86,204,88,10,2,17,83,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,204,67.32000000000001,67.32000000000001,67.32000000000001,102.0,102.0,0,8.419375800000001,10.1892186,13.620855600000002,0.0,0.0,32.22945
1732,1732,86,283,71,7,22,32,68,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,283,93.39,93.39,93.39,141.5,141.5,0,11.679820350000002,14.13504345,18.8955987,0.0,0.0,44.710462500000006
1733,1733,86,166,63,20,17,0,100,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,166,54.78,54.78,54.78,83.0,83.0,0,6.851060700000001,8.2912269,11.0836374,0.0,0.0,26.225925
1734,1734,86,222,19,7,74,75,25,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,222,73.26,73.26,73.26,111.0,111.0,0,9.1622619,11.0882673,14.822695800000002,0.0,0.0,35.07322500000001
1735,1735,86,128,8,14,78,5,95,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,128,42.24,42.24,42.24,64.0,64.0,0,5.282745600000001,6.3932351999999995,8.5464192,0.0,0.0,20.2224
1736,1736,86,236,9,28,63,40,60,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,236,77.88000000000001,77.88000000000001,77.88000000000001,118.0,118.0,0,9.740062200000002,11.7875274,15.757460400000003,0.0,0.0,37.285050000000005
1737,1737,86,294,22,40,38,54,46,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,294,97.02000000000001,97.02000000000001,97.02000000000001,147.0,147.0,0,12.133806300000002,14.684462100000001,19.630056600000003,0.0,0.0,46.448325000000004
1738,1738,86,252,27,47,26,4,96,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,252,83.16000000000001,83.16000000000001,83.16000000000001,126.0,126.0,0,10.400405400000002,12.586681800000001,16.825762800000003,0.0,0.0,39.81285000000001
1739,1739,86,175,37,30,33,58,42,Acis Energia,Ecoluz Evolution,0.1029279,0.161838,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.125065,0.151355,0.20233,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,175,57.75,57.75,57.75,87.5,87.5,0,7.2225037500000004,8.740751249999999,11.6845575,0.0,0.0,27.6478125
1740,1740,87,269,50,48,2,79,21,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,269,88.77000000000001,88.77000000000001,88.77000000000001,134.5,134.5,0,11.79602391,13.784116830000002,18.225901320000002,0.0,0.0,43.80604206000001
1741,1741,87,108,4,41,55,17,83,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,108,35.64,35.64,35.64,54.0,54.0,0,4.73595012,5.53414356,7.31746224,0.0,0.0,17.58755592
1742,1742,87,139,6,41,53,48,52,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,139,45.870000000000005,45.870000000000005,45.870000000000005,69.5,69.5,0,6.09534321,7.122647730000001,9.41784492,0.0,0.0,22.63583586
1743,1743,87,124,35,26,39,81,19,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,124,40.92,40.92,40.92,62.0,62.0,0,5.43757236,6.35401668,8.40153072,0.0,0.0,20.193119760000002
1744,1744,87,104,65,24,11,64,36,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,104,34.32,34.32,34.32,52.0,52.0,0,4.56054456,5.32917528,7.0464451200000005,0.0,0.0,16.936164960000003
1745,1745,87,238,72,26,2,82,18,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,238,78.54,78.54,78.54,119.0,119.0,0,10.436630820000001,12.195612660000002,16.125518640000003,0.0,0.0,38.75776212000001
1746,1746,87,286,0,86,14,53,47,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,286,94.38000000000001,94.38000000000001,94.38000000000001,143.0,143.0,0,12.541497540000002,14.655232020000001,19.37772408,0.0,0.0,46.57445364
1747,1747,87,223,51,24,25,60,40,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,223,73.59,73.59,73.59,111.5,111.5,0,9.778859970000001,11.42698161,15.109204440000001,0.0,0.0,36.315046020000004
1748,1748,87,137,5,57,38,7,93,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,137,45.21,45.21,45.21,68.5,68.5,0,6.00764043,7.02016359,9.28233636,0.0,0.0,22.31014038
1749,1749,87,171,1,75,24,2,98,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,171,56.43,56.43,56.43,85.5,85.5,0,7.49858769,8.76239397,11.58598188,0.0,0.0,27.846963539999997
1750,1750,87,232,21,36,43,24,76,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,232,76.56,76.56,76.56,116.0,116.0,0,10.17352248,11.888160240000001,15.71899296,0.0,0.0,37.78067568
1751,1751,87,275,19,23,58,68,32,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,275,90.75,90.75,90.75,137.5,137.5,0,12.05913225,14.09156925,18.632427,0.0,0.0,44.7831285
1752,1752,87,189,0,93,7,54,46,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,189,62.370000000000005,62.370000000000005,62.370000000000005,94.5,94.5,0,8.28791271,9.684751230000002,12.805558920000001,0.0,0.0,30.778222860000007
1753,1753,87,245,2,45,53,39,61,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,245,80.85000000000001,80.85000000000001,80.85000000000001,122.5,122.5,0,10.74359055,12.554307150000001,16.599798600000003,0.0,0.0,39.89769630000001
1754,1754,87,297,64,23,13,82,18,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,297,98.01,98.01,98.01,148.5,148.5,0,13.02386283,15.21889479,20.12302116,0.0,0.0,48.36577878
1755,1755,87,136,23,27,50,81,19,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,136,44.88,44.88,44.88,68.0,68.0,0,5.96378904,6.96892152,9.214582080000001,0.0,0.0,22.147292640000003
1756,1756,87,159,15,58,27,49,51,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,159,52.470000000000006,52.470000000000006,52.470000000000006,79.5,79.5,0,6.972371010000001,8.14748913,10.772930520000001,0.0,0.0,25.892790660000003
1757,1757,87,275,78,15,7,94,6,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,275,90.75,90.75,90.75,137.5,137.5,0,12.05913225,14.09156925,18.632427,0.0,0.0,44.7831285
1758,1758,87,127,10,64,26,32,68,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,127,41.910000000000004,41.910000000000004,41.910000000000004,63.5,63.5,0,5.56912653,6.50774289,8.604793560000001,0.0,0.0,20.681662980000002
1759,1759,87,296,12,9,79,17,83,Estabanell Energia,Dinámico horario ahorro,0.084676,0.033248,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.132883,0.155279,0.205316,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,296,97.68,97.68,97.68,148.0,148.0,0,12.98001144,15.167652720000001,20.05526688,0.0,0.0,48.20293104
1760,1760,88,180,38,2,60,56,44,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,180,59.400000000000006,59.400000000000006,59.400000000000006,90.0,90.0,0,5.3440992000000005,8.2131786,11.873763,0.0,0.0,25.4310408
1761,1761,88,213,75,6,19,15,85,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,213,70.29,70.29,70.29,106.5,106.5,0,6.323850720000001,9.71892801,14.05061955,0.0,0.0,30.093398280000002
1762,1762,88,139,48,25,27,79,21,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,139,45.870000000000005,45.870000000000005,45.870000000000005,69.5,69.5,0,4.126832160000001,6.342399030000001,9.16918365,0.0,0.0,19.638414840000003
1763,1763,88,144,1,70,29,37,63,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,144,47.52,47.52,47.52,72.0,72.0,0,4.275279360000001,6.5705428800000005,9.4990104,0.0,0.0,20.34483264
1764,1764,88,161,31,3,66,40,60,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,161,53.13,53.13,53.13,80.5,80.5,0,4.77999984,7.346231970000001,10.620421349999999,0.0,0.0,22.74665316
1765,1765,88,192,19,35,46,6,94,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,192,63.36,63.36,63.36,96.0,96.0,0,5.70037248,8.76072384,12.6653472,0.0,0.0,27.126443520000002
1766,1766,88,214,31,27,42,77,23,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,214,70.62,70.62,70.62,107.0,107.0,0,6.3535401600000005,9.764556780000001,14.1165849,0.0,0.0,30.23468184
1767,1767,88,285,76,0,24,52,48,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,285,94.05000000000001,94.05000000000001,94.05000000000001,142.5,142.5,0,8.461490400000002,13.004199450000002,18.800124750000002,0.0,0.0,40.265814600000006
1768,1768,88,166,34,29,37,62,38,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,166,54.78,54.78,54.78,83.0,83.0,0,4.928447040000001,7.57437582,10.9502481,0.0,0.0,23.45307096
1769,1769,88,155,53,35,12,88,12,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,155,51.150000000000006,51.150000000000006,51.150000000000006,77.5,77.5,0,4.601863200000001,7.072459350000001,10.224629250000001,0.0,0.0,21.898951800000006
1770,1770,88,139,17,21,62,31,69,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,139,45.870000000000005,45.870000000000005,45.870000000000005,69.5,69.5,0,4.126832160000001,6.342399030000001,9.16918365,0.0,0.0,19.638414840000003
1771,1771,88,197,65,20,15,37,63,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,197,65.01,65.01,65.01,98.5,98.5,0,5.848819680000001,8.988867690000001,12.99517395,0.0,0.0,27.83286132
1772,1772,88,139,46,38,16,21,79,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,139,45.870000000000005,45.870000000000005,45.870000000000005,69.5,69.5,0,4.126832160000001,6.342399030000001,9.16918365,0.0,0.0,19.638414840000003
1773,1773,88,190,28,53,19,15,85,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,190,62.7,62.7,62.7,95.0,95.0,0,5.640993600000001,8.6694663,12.5334165,0.0,0.0,26.8438764
1774,1774,88,132,16,79,5,51,49,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,132,43.56,43.56,43.56,66.0,66.0,0,3.9190060800000004,6.022997640000001,8.7074262,0.0,0.0,18.649429920000003
1775,1775,88,105,59,30,11,28,72,Estabanell Energia,Plan vehículo eléctrico,0.086749,0.002647,0.0081915,0.000527,0.002752,0.027963,0.076974,0.0,0.089968,0.138269,0.199895,0.0,0.0,Libre,TRAMOS,0.0,0.026557,5.11,0.0,0.0,105,34.65,34.65,34.65,52.5,52.5,0,3.1173912,4.79102085,6.926361749999999,0.0,0.0,14.834773799999999
